date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:14:55	932/932	U-----	200	untouched ('')	image/png	etag:%225c82ca13-3a4%22	http://dokari.co.id/wp-content/plugins/super-socializer/images/transparent_bg.png	G:/Others/Httrack%20websites/dokari/web/images/transparent_bg.png	(from http://dokari.co.id/wp-content/plugins/super-socializer/css/front.css?ver=7.12.15)
13:14:55	169/169	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2013%20Sep%202019%2006:14:53%20GMT	http://dokari.co.id/wp-content/themes/showcase-pro/css/images/controls.png	G:/Others/Httrack%20websites/dokari/web/controls.html	(from http://dokari.co.id/wp-content/themes/showcase-pro/css/bxslider.css?ver=5.1.2)
13:14:55	6047/6047	U-----	200	untouched ('')	image/png	etag:%225c82ca13-179f%22	http://dokari.co.id/wp-content/plugins/super-socializer/images/login/login.png	G:/Others/Httrack%20websites/dokari/web/images/login.png	(from http://dokari.co.id/wp-content/plugins/super-socializer/css/front.css?ver=7.12.15)
13:14:55	2632/2632	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%225c82ca17-a48%22	http://dokari.co.id/wp-content/plugins/tablepress/css/tablepress.eot	G:/Others/Httrack%20websites/dokari/web/images/tablepress.eot	(from http://dokari.co.id/wp-content/plugins/tablepress/css/default.min.css?ver=1.9.2)
13:14:55	4783/4783	U-----	200	untouched ('OK')	text/css	etag:%225c82c1ff-12af%22	http://dokari.co.id/wp-content/plugins/livemesh-siteorigin-widgets/includes/widgets/lsow-pricing-table-widget/css/style.css?ver=1.15.3	G:/Others/Httrack%20websites/dokari/web/images/style84c3-3.css	(from http://dokari.co.id/harga-tiket-2/)
13:14:55	2632/2632	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%225c82ca17-a48%22	http://dokari.co.id/wp-content/plugins/tablepress/css/tablepress.eot?	G:/Others/Httrack%20websites/dokari/web/images/tablepressd41d.eot	(from http://dokari.co.id/wp-content/plugins/tablepress/css/default.min.css?ver=1.9.2)
13:14:56	904/904	U-----	200	untouched ('OK')	text/css	etag:%225d70b06c-388%22	http://dokari.co.id/wp-content/uploads/siteorigin-widgets/sow-headline-default-8b8fcac18744.css?ver=5.1.2	G:/Others/Httrack%20websites/dokari/web/images/sow-headline-default-8b8fcac18744fee8.css	(from http://dokari.co.id/harga-tiket-2/)
13:14:56	6960/6960	U-----	200	untouched ('OK')	text/css	etag:%225c82c9fe-1b30%22	http://dokari.co.id/wp-content/plugins/codelights-shortcodes-and-widgets/css/cl-core.css?ver=1.4	G:/Others/Httrack%20websites/dokari/web/images/cl-coread05.css	(from http://dokari.co.id/harga-tiket-2/)
13:14:56	7554/7554	U-----	200	untouched ('OK')	text/css	etag:%225c82c9fe-1d82%22	http://dokari.co.id/wp-content/plugins/codelights-shortcodes-and-widgets/css/cl-popup.css?ver=1.4	G:/Others/Httrack%20websites/dokari/web/images/cl-popupad05.css	(from http://dokari.co.id/harga-tiket-2/)
13:14:57	38768/38768	U-----	200	untouched ('')	application/javascript	etag:%227bbe0db02bcc32ec059262831c68cf47%22	http://assets.pinterest.com/js/pinmarklet.js?r=	G:/Others/Httrack%20websites/dokari/web/images/pinmarklet2a3b.js	(from http://dokari.co.id/harga-tiket-2/)
13:14:58	8097/8097	U-----	200	untouched ('')	application/javascript	etag:%225c82c9fe-1fa1%22	http://dokari.co.id/wp-content/plugins/codelights-shortcodes-and-widgets/js/cl-core.js?ver=1.4	G:/Others/Httrack%20websites/dokari/web/images/cl-coread05.js	(from http://dokari.co.id/harga-tiket-2/)
